Cluster ID,index,latitude,longitude,units
1442,3758,37.12664,-121.646234,76
1443,5753,37.69317,-122.108301,80
1444,5933,38.460925,-122.744037,48
1445,3856,38.4634,-122.8101,53
1446,3862,37.964801,-122.031947,296
1447,3901,37.77006012,-122.2756953,40
1448,3966,37.8528997,-122.2829529,6
1449,3982,37.29314717,-121.9498695,156
1450,4002,37.94525803,-122.0445488,130
1451,6096,37.707149,-121.932535,54
1452,4041,37.46893606,-122.1394126,78
1453,4045,37.91756615,-122.3130213,63
1454,4095,37.01043891,-121.5899093,70
1455,6283,37.454638,-122.429817,36
1456,4114,37.63145675,-122.0734922,96
1457,4138,37.65184402,-122.1163483,78
1458,4148,36.84513459,-121.3951777,42
1459,5466,37.873475,-122.51222,56
1460,4181,37.99653975,-122.1240593,54
1461,4187,37.8956613,-122.5299855,10
1462,5582,37.894302,-122.529945,150
1463,4210,37.12799041,-121.6526756,13
1464,4233,38.04539519,-122.5239107,220
1465,4235,38.0531013,-122.5275143,77
1466,6060,38.052964,-122.527417,59
1467,4281,37.78170236,-122.2332071,92
1468,4303,37.76836387,-122.1789465,69
1469,5798,37.809703,-122.280307,77
1470,4335,37.80452808,-122.2867082,231
1471,4339,37.80246812,-122.2706689,102
1472,5762,37.799907,-122.257061,143
1473,4393,37.98622745,-122.0698629,12
1474,5769,37.425388,-122.141447,57
1475,4482,37.92424543,-122.3446394,123
1476,5422,37.91613,-122.324386,378
1477,4492,37.92858541,-122.3421966,199
1478,5797,37.921301,-122.328867,82
1479,5538,37.955511,-122.366932,52
1480,6467,37.918689,-122.321765,36
1481,4503,37.62347186,-122.4345351,114
1482,5550,37.752871,-122.416338,12
1483,4550,37.78091309,-122.4014747,257
1484,4557,37.73531594,-122.3832583,130
1485,4574,37.77795522,-122.4291964,108
1486,4591,37.77655721,-122.4152304,107
1487,5402,37.735647,-122.390341,49
1488,5740,37.78274536,-122.4026108,182
1489,5730,37.782447,-122.41669,94
1490,4614,37.7706028,-122.4427108,39
1491,4623,37.71507363,-122.4136555,91
1492,4635,37.76312658,-122.4077594,63
1493,4638,37.78408697,-122.4114482,179
1494,4817,37.29611877,-121.8436256,120
1495,4831,37.32404488,-121.8743151,88
1496,4886,37.718936,-122.147957,50
1497,4893,37.56960823,-122.3227239,11
1498,6064,37.958935,-122.339973,54
1499,4980,37.87640825,-122.4564765,12
1500,4994,37.91109773,-122.0412507,33
1501,4997,37.76435471,-122.4178543,8
1502,5305,37.75311917,-122.3937611,3
1503,5188,37.7358551,-122.5047379,7
1504,5236,37.79233307,-122.4225848,15
1505,5274,37.79966354,-122.424614,0
1506,5301,37.77709579,-122.4192505,50
1507,5054,37.77937698,-122.4936142,2
1508,5187,37.76829109,-122.4221389,4
1509,5075,37.790184,-122.421348,0
1510,5139,37.71117783,-122.3880844,18
1511,5093,37.78012085,-122.4049377,3
1512,5177,37.78765488,-122.4409027,2
1513,5097,37.79292297,-122.42173,2
1514,5292,37.78824615,-122.4032288,0
1515,5950,37.716714,-122.390529,196
1516,5110,37.75461517,-122.3908261,5
1517,5138,37.71116875,-122.3947857,18
1518,5304,37.78792953,-122.4208221,4
1519,5144,37.78604126,-122.3926544,0
1520,5247,37.72533798,-122.3993073,23
1521,5284,37.78776932,-122.3929443,0
1522,5164,37.7790947,-122.4135666,83
1523,5172,37.77636185,-122.4176616,52
1524,5310,37.78180313,-122.4158936,10
1525,5294,37.76200485,-122.4199829,0
1526,5215,37.79489793,-122.4222898,5
1527,5201,37.77490616,-122.4159164,18
1528,5225,37.7685585,-122.4263077,4
1529,5207,37.780155,-122.404121,42
1530,5211,37.76528168,-122.3940277,2
1531,5222,37.77901459,-122.4094467,2
1532,5311,37.77295303,-122.4224472,5
1533,5675,37.651828,-121.884763,78
1534,0,38.01148987,-122.2670059,12
1535,1,37.69356537,-122.1086884,17
1536,2,37.70538712,-121.9007263,23
1537,3,37.81921387,-122.2569504,0
1538,4,37.5265007,-121.9128342,20
1539,5,37.74963379,-122.1583023,0
1540,13,37.65461706,-121.8824074,198
1541,14,37.78227344,-122.2339578,8
1542,20,37.86872976,-122.2935518,0
1543,21,37.8906517,-122.1174316,0
1544,22,38.01510125,-122.1387146,7
1545,23,37.94041783,-122.0574477,11
1546,24,37.94695035,-122.3573019,10
1547,25,37.87637329,-122.0673523,0
1548,32,38.30047607,-122.2928238,17
1549,33,38.29890442,-122.295311,5
1550,34,38.28204346,-122.2644272,3
1551,35,37.78094843,-122.4036927,42
1552,36,37.74695206,-122.4398651,0
1553,39,37.80578995,-122.4139709,2
1554,40,37.77085495,-122.4204636,0
1555,41,37.45730706,-122.1345779,19
1556,46,37.28026199,-121.9542999,0
1557,47,37.36439133,-122.0238419,0
1558,48,37.36501694,-121.9071503,0
1559,54,37.0267067,-121.5938034,11
1560,57,37.32460074,-121.8552192,20
1561,58,37.37495452,-122.0285127,100
1562,59,37.24412918,-121.8881989,16
1563,60,37.01095581,-121.5898819,14
1564,61,37.40737915,-121.9621735,15
1565,65,38.26496124,-122.048111,0
1566,66,38.39899711,-122.7185927,14
1567,67,38.50404739,-122.9994736,0
1568,70,38.51114899,-122.7708006,12
1569,72,38.32171865,-122.4905413,16
1570,73,38.4288159,-122.7222848,6
1571,76,37.79573612,-122.2667304,0
1572,77,37.79267883,-122.2534027,0
1573,80,37.82749176,-122.2544632,0
1574,82,37.81091809,-122.2726111,0
1575,83,37.54024887,-121.94767,0
1576,86,37.80594394,-122.2745966,0
1577,97,37.53376007,-121.9562225,0
1578,145,37.98755363,-121.8319282,0
1579,146,38.01327802,-121.8140654,17
1580,149,37.96814346,-122.0050964,0
1581,150,37.9354248,-122.3672104,0
1582,174,37.96459198,-122.507225,6
1583,175,37.87347031,-122.5122223,6
1584,178,38.1162262,-122.5892487,6
1585,182,38.11346817,-122.6112518,6
1586,183,37.89189465,-122.528003,24
1587,184,38.10979462,-122.5861893,6
1588,185,38.28355026,-122.28022,0
1589,189,37.78501129,-122.4136887,29
1590,190,37.71239989,-122.4126908,19
1591,191,37.79399872,-122.4203644,0
1592,192,37.78133011,-122.4127884,43
1593,195,37.78186776,-122.4142136,0
1594,196,37.77670451,-122.4294955,0
1595,201,37.78347778,-122.4128647,0
1596,202,37.78567886,-122.4193802,0
1597,203,37.77849579,-122.4229584,0
1598,204,37.78096452,-122.4280518,20
1599,205,37.479599,-122.2246704,0
1600,209,37.68530655,-122.4586639,4
1601,220,37.36577399,-121.9106825,0
1602,222,37.35720836,-121.9501774,0
1603,223,37.26965332,-121.8196182,35
1604,224,37.30455995,-121.8525095,60
1605,235,37.361099,-121.859848,140
1606,236,37.032756,-121.582267,0
1607,237,37.27753067,-121.8704453,28
1608,253,37.38199997,-122.0229492,0
1609,255,37.44269562,-122.1573257,11
1610,259,37.347877,-121.996467,0
1611,260,37.03238678,-121.5831223,36
1612,262,37.41254807,-121.9600906,24
1613,263,37.40302277,-121.8800659,19
1614,264,37.41139603,-121.9597473,28
1615,265,37.44658661,-122.1519775,0
1616,544,38.45625222,-121.8391661,6
1617,545,38.35936737,-121.9589386,24
1618,548,38.29250872,-122.4718416,2
1619,549,38.63833618,-122.8682556,11
1620,562,38.42450333,-122.7312393,0
1621,563,38.25585938,-122.6209717,0
1622,567,38.45218277,-122.7707062,11
1623,844,37.85280228,-122.2895279,
1624,845,37.85280228,-122.2895279,
1625,846,37.85280228,-122.2895279,
1626,847,37.85280228,-122.2895279,
1627,848,37.85280228,-122.2895279,
1628,888,37.688037,-122.061866,
1629,889,37.688037,-122.061866,
1630,890,37.688037,-122.061866,
1631,891,37.688037,-122.061866,
1632,900,37.53456879,-121.9575272,
1633,901,37.55682908,-122.0091531,
1634,902,37.55682908,-122.0091531,
1635,903,37.55682908,-122.0091531,
1636,904,37.55682908,-122.0091531,
1637,905,37.55682908,-122.0091531,
1638,910,37.65559769,-122.0735703,8
1639,911,37.65559769,-122.0735703,
1640,912,37.65559769,-122.0735703,
1641,913,37.65559769,-122.0735703,
1642,914,37.65559769,-122.0735703,
1643,915,37.670265,-122.090484,5
1644,916,37.670265,-122.090484,
1645,917,37.670265,-122.090484,
1646,918,37.670265,-122.090484,
1647,919,37.670265,-122.090484,
1648,920,37.68338776,-122.1033936,
1649,924,37.68617249,-122.0561676,15
1650,925,37.68617249,-122.0561676,
1651,931,37.65170619,-122.1171094,
1652,932,37.65170619,-122.1171094,
1653,933,37.67988816,-121.7216921,6
1654,934,37.67988816,-121.7216921,
1655,935,37.67988816,-121.7216921,
1656,936,37.67988816,-121.7216921,
1657,937,37.67534637,-121.7587891,
1658,938,37.67534637,-121.7587891,
1659,939,37.67534637,-121.7587891,
1660,940,37.67534637,-121.7587891,
1661,985,37.79751587,-122.2543945,107
1662,1016,37.75601959,-122.187645,1
1663,1021,37.75748825,-122.1974564,
1664,1022,37.75748825,-122.1974564,
1665,1023,37.75748825,-122.1974564,
1666,1024,37.75748825,-122.1974564,
1667,1025,37.75748825,-122.1974564,
1668,1026,37.75748825,-122.1974564,
1669,1027,37.75748825,-122.1974564,
1670,1044,37.80770212,-122.3022971,1
1671,1045,37.80770212,-122.3022971,
1672,1046,37.80770212,-122.3022971,
1673,1047,37.80770212,-122.3022971,
1674,1048,37.80770212,-122.3022971,
1675,1049,37.80770212,-122.3022971,
1676,1067,37.80971146,-122.2929611,
1677,1068,37.80971146,-122.2929611,
1678,1069,37.80971146,-122.2929611,
1679,1125,37.65142441,-121.8840332,
1680,1126,37.65142441,-121.8840332,
1681,1127,37.65142441,-121.8840332,
1682,1128,37.65142441,-121.8840332,
1683,1156,37.98168945,-122.0078659,
1684,1167,37.97528,-122.3022,
1685,1172,38.01622242,-122.1380601,35
1686,1186,37.94551086,-122.0520248,
1687,1187,37.94551086,-122.0520248,
1688,1216,37.98727669,-122.5933879,6
1689,1217,37.98727669,-122.5933879,
1690,1218,37.94692084,-122.5059801,24
1691,1219,37.94692084,-122.5059801,
1692,1226,38.10087204,-122.5742416,
1693,1227,38.10087204,-122.5742416,
1694,1228,38.10087204,-122.5742416,
1695,1229,38.10087204,-122.5742416,
1696,1230,38.10087204,-122.5742416,
1697,1231,38.06778051,-122.8040942,31
1698,1232,38.06778051,-122.8040942,
1699,1233,37.9817276,-122.5670547,3
1700,1236,37.97369766,-122.5169144,2
1701,1237,37.97206879,-122.5313721,6
1702,1238,37.97206879,-122.5313721,
